galaxy,T,n_pts,rmax,model,alpha,cap,n_shells,chi2,chi2_red,bic,back_p0,back_p1,shell_idx,r_kpc,M_Msun,sigma_over_r,sigma_kpc
UGC12506,6,31,49.99,burkert,,0.5,1,1.6399,0.0631,18.8098,8.54737,2.41011,1,22.668,2.9821e+11,0.5,11.334
UGC12506,6,31,49.99,burkert,,0.6,1,1.533,0.059,18.703,8.44525,2.57016,1,22.433,3.1460e+11,0.5416,12.15
UGC12506,6,31,49.99,burkert,,0.7,1,1.533,0.059,18.703,8.44525,2.57016,1,22.433,3.1460e+11,0.5416,12.15
UGC12506,6,31,49.99,burkert,,0.8,1,1.533,0.059,18.703,8.44525,2.57016,1,22.433,3.1460e+11,0.5416,12.15
UGC12506,6,31,49.99,burkert,,0.9,1,1.533,0.059,18.703,8.44525,2.57016,1,22.433,3.1460e+11,0.5416,12.15
UGC12506,6,31,49.99,burkert,,1.0,1,1.533,0.059,18.703,8.44525,2.57016,1,22.433,3.1460e+11,0.5416,12.15
UGC12506,6,31,49.99,nfw,,0.1,0,4.8593,0.1676,11.7273,7.55815,10.29203,0,,,,
UGC12506,6,31,49.99,nfw,,0.2,0,4.8593,0.1676,11.7273,7.55815,10.29203,0,,,,
UGC12506,6,31,49.99,nfw,,0.3,0,4.8593,0.1676,11.7273,7.55815,10.29203,0,,,,
UGC12506,6,31,49.99,nfw,,0.4,0,4.8593,0.1676,11.7273,7.55815,10.29203,0,,,,
UGC12506,6,31,49.99,nfw,,0.5,0,4.8593,0.1676,11.7273,7.55815,10.29203,0,,,,
UGC12506,6,31,49.99,nfw,,0.6,0,4.8593,0.1676,11.7273,7.55815,10.29203,0,,,,
UGC12506,6,31,49.99,nfw,,0.7,0,4.8593,0.1676,11.7273,7.55815,10.29203,0,,,,
UGC12506,6,31,49.99,nfw,,0.8,0,4.8593,0.1676,11.7273,7.55815,10.29203,0,,,,
UGC12506,6,31,49.99,nfw,,0.9,0,4.8593,0.1676,11.7273,7.55815,10.29203,0,,,,
UGC12506,6,31,49.99,nfw,,1.0,0,4.8593,0.1676,11.7273,7.55815,10.29203,0,,,,
UGC12506,6,31,49.99,einasto,0.17,0.1,0,4.2193,0.1455,11.0872,6.85604,11.26606,0,,,,
UGC12506,6,31,49.99,einasto,0.17,0.2,0,4.2193,0.1455,11.0872,6.85604,11.26606,0,,,,
UGC12506,6,31,49.99,einasto,0.17,0.3,0,4.2193,0.1455,11.0872,6.85604,11.26606,0,,,,
UGC12506,6,31,49.99,einasto,0.17,0.4,0,4.2193,0.1455,11.0872,6.85604,11.26606,0,,,,
UGC12506,6,31,49.99,einasto,0.17,0.5,0,4.2193,0.1455,11.0872,6.85604,11.26606,0,,,,
UGC12506,6,31,49.99,einasto,0.17,0.6,0,4.2193,0.1455,11.0872,6.85604,11.26606,0,,,,
UGC12506,6,31,49.99,einasto,0.17,0.7,0,4.2193,0.1455,11.0872,6.85604,11.26606,0,,,,
UGC12506,6,31,49.99,einasto,0.17,0.8,0,4.2193,0.1455,11.0872,6.85604,11.26606,0,,,,
UGC12506,6,31,49.99,einasto,0.17,0.9,0,4.2193,0.1455,11.0872,6.85604,11.26606,0,,,,
UGC12506,6,31,49.99,einasto,0.17,1.0,0,4.2193,0.1455,11.0872,6.85604,11.26606,0,,,,
UGC09037,6,19,27.96,burkert,,0.1,0,8.5101,0.5006,14.399,6.65085,20.96698,0,,,,
UGC09037,6,19,27.96,burkert,,0.2,0,8.5101,0.5006,14.399,6.65085,20.96697,0,,,,
UGC09037,6,19,27.96,burkert,,0.3,0,8.5101,0.5006,14.399,6.65085,20.96713,0,,,,
UGC09037,6,19,27.96,burkert,,0.4,0,8.5101,0.5006,14.399,6.65085,20.96703,0,,,,
UGC09037,6,19,27.96,burkert,,0.5,0,8.5101,0.5006,14.399,6.65085,20.96712,0,,,,
UGC09037,6,19,27.96,burkert,,0.6,0,8.5101,0.5006,14.399,6.65085,20.967,0,,,,
UGC09037,6,19,27.96,burkert,,0.7,0,8.5101,0.5006,14.399,6.65085,20.96701,0,,,,
UGC09037,6,19,27.96,burkert,,0.8,0,8.5101,0.5006,14.399,6.65085,20.96711,0,,,,
UGC09037,6,19,27.96,burkert,,0.9,0,8.5101,0.5006,14.399,6.65085,20.96696,0,,,,
UGC09037,6,19,27.96,burkert,,1.0,0,8.5101,0.5006,14.399,6.65085,20.96713,0,,,,
UGC09037,6,19,27.96,nfw,,0.1,1,4.3467,0.3105,19.0689,4.73526,300.0,1,14.928,2.3654e+10,0.1,1.493
UGC09037,6,19,27.96,nfw,,0.2,1,1.8427,0.1316,16.5649,5.35364,66.31826,1,15.338,3.9946e+10,0.2,3.068
UGC09037,6,19,27.96,nfw,,0.3,1,1.4478,0.1034,16.17,9.37199,0.3,1,15.964,7.6653e+10,0.2924,4.668
UGC09037,6,19,27.96,nfw,,0.4,1,1.4478,0.1034,16.17,9.37199,0.3,1,15.964,7.6653e+10,0.2924,4.668
UGC09037,6,19,27.96,nfw,,0.5,1,1.4478,0.1034,16.17,9.37199,0.3,1,15.964,7.6653e+10,0.2924,4.668
UGC09037,6,19,27.96,nfw,,0.6,1,1.4478,0.1034,16.17,9.37199,0.3,1,15.964,7.6653e+10,0.2924,4.668
UGC09037,6,19,27.96,nfw,,0.7,1,1.4478,0.1034,16.17,9.37199,0.3,1,15.964,7.6653e+10,0.2924,4.668
UGC09037,6,19,27.96,nfw,,0.8,1,1.4478,0.1034,16.17,9.37199,0.3,1,15.964,7.6653e+10,0.2924,4.668
UGC09037,6,19,27.96,nfw,,0.9,1,1.4478,0.1034,16.17,9.37199,0.3,1,15.964,7.6653e+10,0.2924,4.668
UGC09037,6,19,27.96,nfw,,1.0,1,1.4478,0.1034,16.17,9.37199,0.3,1,15.964,7.6653e+10,0.2924,4.668
UGC09037,6,19,27.96,einasto,0.17,0.1,1,4.173,0.2981,18.8952,3.94971,300.0,1,15.046,2.4159e+10,0.1,1.505
UGC09037,6,19,27.96,einasto,0.17,0.2,1,1.8365,0.1312,16.5587,4.15191,156.80851,1,15.308,3.9202e+10,0.2,3.062
UGC09037,6,19,27.96,einasto,0.17,0.3,1,1.4471,0.1034,16.1693,8.73896,0.3,1,15.963,7.7244e+10,0.2936,4.686
UGC09037,6,19,27.96,einasto,0.17,0.4,1,1.4471,0.1034,16.1693,8.73896,0.3,1,15.963,7.7244e+10,0.2936,4.686
UGC09037,6,19,27.96,einasto,0.17,0.5,1,1.4471,0.1034,16.1693,8.73896,0.3,1,15.963,7.7244e+10,0.2936,4.686
UGC09037,6,19,27.96,einasto,0.17,0.6,1,1.4471,0.1034,16.1693,8.73896,0.3,1,15.963,7.7244e+10,0.2936,4.686
UGC09037,6,19,27.96,einasto,0.17,0.7,1,1.4471,0.1034,16.1693,8.73896,0.3,1,15.963,7.7244e+10,0.2936,4.686
UGC09037,6,19,27.96,einasto,0.17,0.8,1,1.4471,0.1034,16.1693,8.73896,0.3,1,15.963,7.7244e+10,0.2936,4.686
UGC09037,6,19,27.96,einasto,0.17,0.9,1,1.4471,0.1034,16.1693,8.73896,0.3,1,15.963,7.7244e+10,0.2936,4.686
UGC09037,6,19,27.96,einasto,0.17,1.0,1,1.4471,0.1034,16.1693,8.73896,0.3,1,15.963,7.7244e+10,0.2936,4.686
UGC12632,9,15,10.66,burkert,,0.1,0,0.8544,0.0657,6.2705,7.62361,2.85083,0,,,,
UGC12632,9,15,10.66,burkert,,0.2,0,0.8544,0.0657,6.2705,7.62361,2.85083,0,,,,
UGC12632,9,15,10.66,burkert,,0.3,0,0.8544,0.0657,6.2705,7.62361,2.85083,0,,,,
UGC12632,9,15,10.66,burkert,,0.4,0,0.8544,0.0657,6.2705,7.62361,2.85083,0,,,,
UGC12632,9,15,10.66,burkert,,0.5,0,0.8544,0.0657,6.2705,7.62361,2.85083,0,,,,
UGC12632,9,15,10.66,burkert,,0.6,0,0.8544,0.0657,6.2705,7.62361,2.85083,0,,,,
UGC12632,9,15,10.66,burkert,,0.7,0,0.8544,0.0657,6.2705,7.62361,2.85083,0,,,,
UGC12632,9,15,10.66,burkert,,0.8,0,0.8544,0.0657,6.2705,7.62361,2.85083,0,,,,
UGC12632,9,15,10.66,burkert,,0.9,0,0.8544,0.0657,6.2705,7.62361,2.85083,0,,,,
UGC12632,9,15,10.66,burkert,,1.0,0,0.8544,0.0657,6.2705,7.62361,2.85083,0,,,,
UGC12632,9,15,10.66,nfw,,0.1,0,4.4279,0.3406,9.844,6.72125,8.51638,0,,,,
UGC12632,9,15,10.66,nfw,,0.2,0,4.4279,0.3406,9.844,6.72125,8.51638,0,,,,
UGC12632,9,15,10.66,nfw,,0.3,0,4.4279,0.3406,9.844,6.72125,8.51638,0,,,,
UGC12632,9,15,10.66,nfw,,0.4,0,4.4279,0.3406,9.844,6.72125,8.51638,0,,,,
UGC12632,9,15,10.66,nfw,,0.5,0,4.4279,0.3406,9.844,6.72125,8.51638,0,,,,
UGC12632,9,15,10.66,nfw,,0.6,0,4.4279,0.3406,9.844,6.72125,8.51638,0,,,,
UGC12632,9,15,10.66,nfw,,0.7,0,4.4279,0.3406,9.844,6.72125,8.51638,0,,,,
UGC12632,9,15,10.66,nfw,,0.8,0,4.4279,0.3406,9.844,6.72125,8.51638,0,,,,
UGC12632,9,15,10.66,nfw,,0.9,0,4.4279,0.3406,9.844,6.72125,8.51638,0,,,,
UGC12632,9,15,10.66,nfw,,1.0,0,4.4279,0.3406,9.844,6.72125,8.51638,0,,,,
UGC12632,9,15,10.66,einasto,0.17,0.1,0,5.7464,0.442,11.1625,5.69807,14.52542,0,,,,
UGC12632,9,15,10.66,einasto,0.17,0.2,0,5.7464,0.442,11.1625,5.69807,14.52543,0,,,,
UGC12632,9,15,10.66,einasto,0.17,0.3,0,5.7464,0.442,11.1625,5.69807,14.52542,0,,,,
UGC12632,9,15,10.66,einasto,0.17,0.4,0,5.7464,0.442,11.1625,5.69807,14.52543,0,,,,
UGC12632,9,15,10.66,einasto,0.17,0.5,0,5.7464,0.442,11.1625,5.69807,14.52542,0,,,,
UGC12632,9,15,10.66,einasto,0.17,0.6,0,5.7464,0.442,11.1625,5.69807,14.52543,0,,,,
UGC12632,9,15,10.66,einasto,0.17,0.7,0,5.7464,0.442,11.1625,5.69807,14.52542,0,,,,
UGC12632,9,15,10.66,einasto,0.17,0.8,0,5.7464,0.442,11.1625,5.69807,14.52542,0,,,,
UGC12632,9,15,10.66,einasto,0.17,0.9,0,5.7464,0.442,11.1625,5.69807,14.52542,0,,,,
UGC12632,9,15,10.66,einasto,0.17,1.0,0,5.7464,0.442,11.1625,5.69807,14.52542,0,,,,
UGC06787,2,55,37.19,burkert,,0.1,4,30.0691,0.7334,86.1717,6.22881,162.11562,1,4.069,1.9420e+10,0.1,0.407
UGC06787,2,55,37.19,burkert,,0.1,4,30.0691,0.7334,86.1717,6.22881,162.11562,2,6.263,1.9914e+10,0.1,0.626
UGC06787,2,55,37.19,burkert,,0.1,4,30.0691,0.7334,86.1717,6.22881,162.11562,3,8.538,5.0120e+10,0.1,0.854
UGC06787,2,55,37.19,burkert,,0.1,4,30.0691,0.7334,86.1717,6.22881,162.11562,4,19.869,1.0451e+11,0.1,1.987
UGC06787,2,55,37.19,burkert,,0.2,3,21.5586,0.49,65.6392,6.14346,300.0,1,4.089,2.2952e+10,0.2,0.818
UGC06787,2,55,37.19,burkert,,0.2,3,21.5586,0.49,65.6392,6.14346,300.0,2,8.12,6.9465e+10,0.1643,1.334
UGC06787,2,55,37.19,burkert,,0.2,3,21.5586,0.49,65.6392,6.14346,300.0,3,20.227,1.1998e+11,0.1188,2.402
UGC06787,2,55,37.19,burkert,,0.3,3,21.4028,0.4864,65.4835,6.14382,300.0,1,4.099,2.3810e+10,0.2257,0.925
UGC06787,2,55,37.19,burkert,,0.3,3,21.4028,0.4864,65.4835,6.14382,300.0,2,8.144,6.8515e+10,0.1607,1.308
UGC06787,2,55,37.19,burkert,,0.3,3,21.4028,0.4864,65.4835,6.14382,300.0,3,20.224,1.1999e+11,0.119,2.406
UGC06787,2,55,37.19,burkert,,0.4,3,21.4028,0.4864,65.4835,6.14382,300.0,1,4.099,2.3810e+10,0.2257,0.925
UGC06787,2,55,37.19,burkert,,0.4,3,21.4028,0.4864,65.4835,6.14382,300.0,2,8.144,6.8514e+10,0.1607,1.308
UGC06787,2,55,37.19,burkert,,0.4,3,21.4028,0.4864,65.4835,6.14382,300.0,3,20.224,1.1999e+11,0.119,2.406
UGC06787,2,55,37.19,burkert,,0.5,3,21.4028,0.4864,65.4835,6.14382,300.0,1,4.099,2.3810e+10,0.2257,0.925
UGC06787,2,55,37.19,burkert,,0.5,3,21.4028,0.4864,65.4835,6.14382,300.0,2,8.144,6.8514e+10,0.1607,1.308
UGC06787,2,55,37.19,burkert,,0.5,3,21.4028,0.4864,65.4835,6.14382,300.0,3,20.224,1.1999e+11,0.119,2.406
UGC06787,2,55,37.19,burkert,,0.6,3,21.4028,0.4864,65.4835,6.14382,300.0,1,4.099,2.3810e+10,0.2257,0.925
UGC06787,2,55,37.19,burkert,,0.6,3,21.4028,0.4864,65.4835,6.14382,300.0,2,8.144,6.8515e+10,0.1607,1.308
UGC06787,2,55,37.19,burkert,,0.6,3,21.4028,0.4864,65.4835,6.14382,300.0,3,20.224,1.1999e+11,0.119,2.406
UGC06787,2,55,37.19,burkert,,0.7,3,21.4028,0.4864,65.4835,6.14382,300.0,1,4.099,2.3810e+10,0.2257,0.925
UGC06787,2,55,37.19,burkert,,0.7,3,21.4028,0.4864,65.4835,6.14382,300.0,2,8.144,6.8515e+10,0.1607,1.308
UGC06787,2,55,37.19,burkert,,0.7,3,21.4028,0.4864,65.4835,6.14382,300.0,3,20.224,1.1999e+11,0.119,2.406
UGC06787,2,55,37.19,burkert,,0.8,3,21.4028,0.4864,65.4835,6.14382,300.0,1,4.099,2.3810e+10,0.2257,0.925
UGC06787,2,55,37.19,burkert,,0.8,3,21.4028,0.4864,65.4835,6.14382,300.0,2,8.144,6.8514e+10,0.1607,1.308
UGC06787,2,55,37.19,burkert,,0.8,3,21.4028,0.4864,65.4835,6.14382,300.0,3,20.224,1.1999e+11,0.119,2.406
UGC06787,2,55,37.19,burkert,,0.9,3,21.4028,0.4864,65.4835,6.14382,300.0,1,4.099,2.3810e+10,0.2257,0.925
UGC06787,2,55,37.19,burkert,,0.9,3,21.4028,0.4864,65.4835,6.14382,300.0,2,8.144,6.8515e+10,0.1607,1.308
UGC06787,2,55,37.19,burkert,,0.9,3,21.4028,0.4864,65.4835,6.14382,300.0,3,20.224,1.1999e+11,0.119,2.406
UGC06787,2,55,37.19,burkert,,1.0,3,21.4028,0.4864,65.4835,6.14382,300.0,1,4.099,2.3810e+10,0.2257,0.925
UGC06787,2,55,37.19,burkert,,1.0,3,21.4028,0.4864,65.4835,6.14382,300.0,2,8.144,6.8515e+10,0.1607,1.308
UGC06787,2,55,37.19,burkert,,1.0,3,21.4028,0.4864,65.4835,6.14382,300.0,3,20.224,1.1999e+11,0.119,2.406
UGC06787,2,55,37.19,nfw,,0.1,4,63.5705,1.5505,119.6732,7.95176,4.10974,1,6.265,1.1891e+10,0.1,0.627
UGC06787,2,55,37.19,nfw,,0.1,4,63.5705,1.5505,119.6732,7.95176,4.10974,2,8.488,4.2017e+10,0.1,0.849
UGC06787,2,55,37.19,nfw,,0.1,4,63.5705,1.5505,119.6732,7.95176,4.10974,3,19.908,1.3464e+11,0.1,1.991
UGC06787,2,55,37.19,nfw,,0.1,4,63.5705,1.5505,119.6732,7.95176,4.10974,4,28.664,1.3466e+11,0.1,2.866
UGC06787,2,55,37.19,nfw,,0.2,4,10.5288,0.2568,66.6315,4.0,0.3,1,4.027,2.2369e+10,0.2,0.805
UGC06787,2,55,37.19,nfw,,0.2,4,10.5288,0.2568,66.6315,4.0,0.3,2,8.222,8.0527e+10,0.1833,1.507
UGC06787,2,55,37.19,nfw,,0.2,4,10.5288,0.2568,66.6315,4.0,0.3,3,20.068,1.7092e+11,0.1473,2.956
UGC06787,2,55,37.19,nfw,,0.2,4,10.5288,0.2568,66.6315,4.0,0.3,4,34.177,3.1623e+11,0.2,6.835
UGC06787,2,55,37.19,nfw,,0.3,4,10.5194,0.2566,66.6221,4.0,0.30001,1,4.026,2.2369e+10,0.2002,0.806
UGC06787,2,55,37.19,nfw,,0.3,4,10.5194,0.2566,66.6221,4.0,0.30001,2,8.222,8.0515e+10,0.1833,1.508
UGC06787,2,55,37.19,nfw,,0.3,4,10.5194,0.2566,66.6221,4.0,0.30001,3,20.037,1.6815e+11,0.1464,2.932
UGC06787,2,55,37.19,nfw,,0.3,4,10.5194,0.2566,66.6221,4.0,0.30001,4,34.032,3.1623e+11,0.2037,6.933
UGC06787,2,55,37.19,nfw,,0.4,4,10.5194,0.2566,66.6221,4.0,0.3,1,4.026,2.2369e+10,0.2002,0.806
UGC06787,2,55,37.19,nfw,,0.4,4,10.5194,0.2566,66.6221,4.0,0.3,2,8.222,8.0515e+10,0.1833,1.508
UGC06787,2,55,37.19,nfw,,0.4,4,10.5194,0.2566,66.6221,4.0,0.3,3,20.037,1.6815e+11,0.1464,2.932
UGC06787,2,55,37.19,nfw,,0.4,4,10.5194,0.2566,66.6221,4.0,0.3,4,34.032,3.1623e+11,0.2037,6.933
UGC06787,2,55,37.19,nfw,,0.5,4,10.5194,0.2566,66.6221,7.04759,0.3,1,4.027,2.2361e+10,0.2001,0.806
UGC06787,2,55,37.19,nfw,,0.5,4,10.5194,0.2566,66.6221,7.04759,0.3,2,8.222,8.0513e+10,0.1833,1.507
UGC06787,2,55,37.19,nfw,,0.5,4,10.5194,0.2566,66.6221,7.04759,0.3,3,20.037,1.6815e+11,0.1464,2.932
UGC06787,2,55,37.19,nfw,,0.5,4,10.5194,0.2566,66.6221,7.04759,0.3,4,34.032,3.1623e+11,0.2037,6.933
UGC06787,2,55,37.19,nfw,,0.6,4,10.5194,0.2566,66.6221,4.4507,0.30009,1,4.026,2.2369e+10,0.2002,0.806
UGC06787,2,55,37.19,nfw,,0.6,4,10.5194,0.2566,66.6221,4.4507,0.30009,2,8.222,8.0515e+10,0.1833,1.508
UGC06787,2,55,37.19,nfw,,0.6,4,10.5194,0.2566,66.6221,4.4507,0.30009,3,20.037,1.6815e+11,0.1464,2.932
UGC06787,2,55,37.19,nfw,,0.6,4,10.5194,0.2566,66.6221,4.4507,0.30009,4,34.032,3.1623e+11,0.2037,6.933
UGC06787,2,55,37.19,nfw,,0.7,4,10.5194,0.2566,66.6221,7.04362,0.3,1,4.027,2.2361e+10,0.2001,0.806
UGC06787,2,55,37.19,nfw,,0.7,4,10.5194,0.2566,66.6221,7.04362,0.3,2,8.222,8.0513e+10,0.1833,1.507
UGC06787,2,55,37.19,nfw,,0.7,4,10.5194,0.2566,66.6221,7.04362,0.3,3,20.037,1.6815e+11,0.1464,2.932
UGC06787,2,55,37.19,nfw,,0.7,4,10.5194,0.2566,66.6221,7.04362,0.3,4,34.032,3.1623e+11,0.2037,6.933
UGC06787,2,55,37.19,nfw,,0.8,4,10.5194,0.2566,66.6221,5.00676,0.30024,1,4.026,2.2369e+10,0.2002,0.806
UGC06787,2,55,37.19,nfw,,0.8,4,10.5194,0.2566,66.6221,5.00676,0.30024,2,8.222,8.0515e+10,0.1833,1.508
UGC06787,2,55,37.19,nfw,,0.8,4,10.5194,0.2566,66.6221,5.00676,0.30024,3,20.037,1.6815e+11,0.1464,2.932
UGC06787,2,55,37.19,nfw,,0.8,4,10.5194,0.2566,66.6221,5.00676,0.30024,4,34.032,3.1623e+11,0.2037,6.933
UGC06787,2,55,37.19,nfw,,0.9,4,10.5194,0.2566,66.6221,4.0,0.3,1,4.026,2.2369e+10,0.2002,0.806
UGC06787,2,55,37.19,nfw,,0.9,4,10.5194,0.2566,66.6221,4.0,0.3,2,8.222,8.0515e+10,0.1833,1.508
UGC06787,2,55,37.19,nfw,,0.9,4,10.5194,0.2566,66.6221,4.0,0.3,3,20.037,1.6815e+11,0.1464,2.932
UGC06787,2,55,37.19,nfw,,0.9,4,10.5194,0.2566,66.6221,4.0,0.3,4,34.032,3.1623e+11,0.2037,6.933
UGC06787,2,55,37.19,nfw,,1.0,4,10.5194,0.2566,66.6221,4.4046,0.3,1,4.026,2.2369e+10,0.2002,0.806
UGC06787,2,55,37.19,nfw,,1.0,4,10.5194,0.2566,66.6221,4.4046,0.3,2,8.222,8.0515e+10,0.1833,1.508
UGC06787,2,55,37.19,nfw,,1.0,4,10.5194,0.2566,66.6221,4.4046,0.3,3,20.037,1.6815e+11,0.1464,2.932
UGC06787,2,55,37.19,nfw,,1.0,4,10.5194,0.2566,66.6221,4.4046,0.3,4,34.032,3.1623e+11,0.2037,6.933
UGC06787,2,55,37.19,einasto,0.17,0.1,4,65.4832,1.5972,121.5859,7.32147,4.13344,1,6.21,1.2112e+10,0.1,0.621
UGC06787,2,55,37.19,einasto,0.17,0.1,4,65.4832,1.5972,121.5859,7.32147,4.13344,2,8.472,4.2396e+10,0.1,0.847
UGC06787,2,55,37.19,einasto,0.17,0.1,4,65.4832,1.5972,121.5859,7.32147,4.13344,3,19.955,1.3480e+11,0.1,1.996
UGC06787,2,55,37.19,einasto,0.17,0.1,4,65.4832,1.5972,121.5859,7.32147,4.13344,4,28.812,1.3349e+11,0.1,2.881
UGC06787,2,55,37.19,einasto,0.17,0.2,4,10.5268,0.2568,66.6295,7.64098,0.3,1,4.031,2.2243e+10,0.1992,0.803
UGC06787,2,55,37.19,einasto,0.17,0.2,4,10.5268,0.2568,66.6295,7.64098,0.3,2,8.222,8.0493e+10,0.1833,1.507
UGC06787,2,55,37.19,einasto,0.17,0.2,4,10.5268,0.2568,66.6295,7.64098,0.3,3,20.068,1.7090e+11,0.1473,2.955
UGC06787,2,55,37.19,einasto,0.17,0.2,4,10.5268,0.2568,66.6295,7.64098,0.3,4,34.177,3.1623e+11,0.2,6.835
UGC06787,2,55,37.19,einasto,0.17,0.3,4,10.5175,0.2565,66.6201,7.64545,0.3,1,4.03,2.2233e+10,0.1991,0.803
UGC06787,2,55,37.19,einasto,0.17,0.3,4,10.5175,0.2565,66.6201,7.64545,0.3,2,8.222,8.0491e+10,0.1833,1.507
UGC06787,2,55,37.19,einasto,0.17,0.3,4,10.5175,0.2565,66.6201,7.64545,0.3,3,20.037,1.6812e+11,0.1463,2.932
UGC06787,2,55,37.19,einasto,0.17,0.3,4,10.5175,0.2565,66.6201,7.64545,0.3,4,34.031,3.1623e+11,0.2037,6.934
UGC06787,2,55,37.19,einasto,0.17,0.4,3,43.9953,0.9999,88.076,8.13213,1.55119,1,8.11,6.8840e+10,0.1916,1.554
UGC06787,2,55,37.19,einasto,0.17,0.4,3,43.9953,0.9999,88.076,8.13213,1.55119,2,20.096,1.4807e+11,0.1267,2.547
UGC06787,2,55,37.19,einasto,0.17,0.4,3,43.9953,0.9999,88.076,8.13213,1.55119,3,33.218,2.8347e+11,0.1956,6.498
UGC06787,2,55,37.19,einasto,0.17,0.5,4,10.5175,0.2565,66.6201,7.64548,0.3,1,4.03,2.2233e+10,0.1991,0.803
UGC06787,2,55,37.19,einasto,0.17,0.5,4,10.5175,0.2565,66.6201,7.64548,0.3,2,8.222,8.0491e+10,0.1833,1.507
UGC06787,2,55,37.19,einasto,0.17,0.5,4,10.5175,0.2565,66.6201,7.64548,0.3,3,20.037,1.6812e+11,0.1463,2.932
UGC06787,2,55,37.19,einasto,0.17,0.5,4,10.5175,0.2565,66.6201,7.64548,0.3,4,34.031,3.1623e+11,0.2037,6.934
UGC06787,2,55,37.19,einasto,0.17,0.6,4,10.5175,0.2565,66.6201,7.64545,0.3,1,4.03,2.2233e+10,0.1991,0.803
UGC06787,2,55,37.19,einasto,0.17,0.6,4,10.5175,0.2565,66.6201,7.64545,0.3,2,8.222,8.0491e+10,0.1833,1.507
UGC06787,2,55,37.19,einasto,0.17,0.6,4,10.5175,0.2565,66.6201,7.64545,0.3,3,20.037,1.6812e+11,0.1463,2.932
UGC06787,2,55,37.19,einasto,0.17,0.6,4,10.5175,0.2565,66.6201,7.64545,0.3,4,34.031,3.1623e+11,0.2037,6.934
UGC06787,2,55,37.19,einasto,0.17,0.7,4,10.5175,0.2565,66.6201,7.64544,0.3,1,4.03,2.2233e+10,0.1991,0.803
UGC06787,2,55,37.19,einasto,0.17,0.7,4,10.5175,0.2565,66.6201,7.64544,0.3,2,8.222,8.0491e+10,0.1833,1.507
UGC06787,2,55,37.19,einasto,0.17,0.7,4,10.5175,0.2565,66.6201,7.64544,0.3,3,20.037,1.6812e+11,0.1463,2.932
UGC06787,2,55,37.19,einasto,0.17,0.7,4,10.5175,0.2565,66.6201,7.64544,0.3,4,34.031,3.1623e+11,0.2037,6.934
UGC06787,2,55,37.19,einasto,0.17,0.8,3,43.9953,0.9999,88.076,8.13222,1.55103,1,8.11,6.8840e+10,0.1916,1.554
UGC06787,2,55,37.19,einasto,0.17,0.8,3,43.9953,0.9999,88.076,8.13222,1.55103,2,20.098,1.4814e+11,0.1268,2.548
UGC06787,2,55,37.19,einasto,0.17,0.8,3,43.9953,0.9999,88.076,8.13222,1.55103,3,33.233,2.8383e+11,0.1956,6.502
UGC06787,2,55,37.19,einasto,0.17,0.9,4,10.5194,0.2566,66.6221,3.00006,0.31919,1,4.026,2.2369e+10,0.2002,0.806
UGC06787,2,55,37.19,einasto,0.17,0.9,4,10.5194,0.2566,66.6221,3.00006,0.31919,2,8.222,8.0515e+10,0.1833,1.508
UGC06787,2,55,37.19,einasto,0.17,0.9,4,10.5194,0.2566,66.6221,3.00006,0.31919,3,20.037,1.6815e+11,0.1464,2.932
UGC06787,2,55,37.19,einasto,0.17,0.9,4,10.5194,0.2566,66.6221,3.00006,0.31919,4,34.032,3.1623e+11,0.2037,6.933
UGC06787,2,55,37.19,einasto,0.17,1.0,3,43.9953,0.9999,88.076,8.13222,1.55102,1,8.11,6.8840e+10,0.1916,1.554
UGC06787,2,55,37.19,einasto,0.17,1.0,3,43.9953,0.9999,88.076,8.13222,1.55102,2,20.098,1.4814e+11,0.1268,2.548
UGC06787,2,55,37.19,einasto,0.17,1.0,3,43.9953,0.9999,88.076,8.13222,1.55102,3,33.231,2.8377e+11,0.1956,6.501
UGC11914,2,63,9.83,burkert,,0.1,2,128.2577,2.332,161.4027,8.7,2.08431,1,1.0,5.5948e+09,0.1,0.1
UGC11914,2,63,9.83,burkert,,0.1,2,128.2577,2.332,161.4027,8.7,2.08431,2,7.846,4.9917e+10,0.1,0.785
UGC11914,2,63,9.83,burkert,,0.2,2,43.4632,0.7902,76.6082,8.7,1.92524,1,1.0,6.4822e+09,0.2,0.2
UGC11914,2,63,9.83,burkert,,0.2,2,43.4632,0.7902,76.6082,8.7,1.92524,2,9.05,1.1164e+11,0.2,1.81
UGC11914,2,63,9.83,burkert,,0.3,2,12.638,0.2298,45.7831,8.30529,3.32667,1,1.0,8.3496e+09,0.3,0.3
UGC11914,2,63,9.83,burkert,,0.3,2,12.638,0.2298,45.7831,8.30529,3.32667,2,8.708,7.3794e+10,0.1532,1.334
UGC11914,2,63,9.83,burkert,,0.4,2,7.9514,0.1446,41.0965,7.43958,299.9989,1,1.0,9.5711e+09,0.4,0.4
UGC11914,2,63,9.83,burkert,,0.4,2,7.9514,0.1446,41.0965,7.43958,299.9989,2,2.712,8.6809e+09,0.2744,0.744
UGC11914,2,63,9.83,burkert,,0.5,2,2.7369,0.0498,35.882,8.29582,3.36518,1,1.0,8.6035e+09,0.4464,0.446
UGC11914,2,63,9.83,burkert,,0.5,2,2.7369,0.0498,35.882,8.29582,3.36518,2,8.705,7.3414e+10,0.1527,1.329
